Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ20,OUT019,859.1995907573737
FDD45,OUT010,259.2869677351748
FDN03,OUT049,3221.3385600063143
NCW30,OUT046,2497.5927727216354
FDY24,OUT027,1933.186905427559
FDJ26,OUT019,851.4053558864102
FDM15,OUT049,2215.173615243932
NCW54,OUT027,2005.1783113600081
FDA23,OUT045,1674.8966952484534
FDA39,OUT019,361.75677464922546
FDZ12,OUT017,2549.20334440347
NCB42,OUT046,1988.63010341325
FDL16,OUT046,1226.7130613787167
FDO24,OUT019,541.1102631488397
NCP42,OUT046,2735.0223191384976
FDR19,OUT018,2213.1754419257863
DRL01,OUT045,3331.6945188043082
FDV37,OUT046,2935.48290345429
FDI41,OUT010,412.9665710968493
FDF58,OUT049,1407.231566401539
NCF43,OUT018,1808.196238290051
FDN02,OUT049,3135.635917340981
NCP41,OUT035,2093.9622678702463
NCY17,OUT027,1943.4689166313144
FDL58,OUT027,5201.444902774245
NCA30,OUT027,4905.903965252169
FDE46,OUT018,2366.5869939873264
FDY38,OUT035,3552.5792570705516
NCH29,OUT027,2741.413103379041
FDO20,OUT045,3795.6877664551794
FDP44,OUT018,1343.3375261994424
FDM02,OUT027,2709.142209554341
FDJ14,OUT027,2599.2814352250225
FDH04,OUT010,335.9124811785134
DRK23,OUT046,3288.7066130628646
NCW05,OUT046,1659.935269686837
FDF12,OUT049,2206.388481993568
FDL51,OUT019,811.0350215815683
FDN03,OUT018,3081.844523040519
DRJ37,OUT049,2555.0036289331465
FDM12,OUT019,726.5245821118356
FDA16,OUT045,3269.950529709774
NCB07,OUT017,3117.8652336747446
NCI17,OUT019,364.69846767829154
FDR51,OUT046,2310.848858277258
FDJ55,OUT045,3287.335601441263
NCZ17,OUT013,1056.558057179205
FDU25,OUT013,1177.583647607165
NCG18,OUT045,1575.2323873119774
DRM11,OUT017,3648.693277296161
FDH16,OUT035,1543.405684706716
FDZ04,OUT018,1093.2637877867337
NCX53,OUT035,2226.2185010470316
FDX38,OUT027,2209.3180247856035
FDX09,OUT046,2771.4036073803595
NCW05,OUT018,1608.3679450069271
NCS41,OUT017,2727.860348718446
FDI26,OUT046,2880.6572802000733
NCZ41,OUT027,3167.945980954485
NCK06,OUT046,1864.9543907989291
FDX23,OUT027,2101.7436335799603
NCA42,OUT046,2407.882857532529
FDC20,OUT049,1282.5945266003118
DRC49,OUT018,1784.4340461111824
FDX01,OUT013,1570.351839921216
FDC08,OUT045,3655.612532294167
FDC02,OUT017,3813.8716081636476
FDK10,OUT045,2676.7348529931555
DRC24,OUT013,2573.7894222293203
FDW16,OUT019,386.95322943522933
NCU06,OUT018,3122.218758957947
DRA59,OUT045,2800.4862506133
FDR24,OUT019,452.1734524891499
DRL35,OUT018,1159.3344726324353
FDA49,OUT013,1628.9346650808636
NCC55,OUT046,1278.5394382400705
DRD24,OUT019,522.0968372271282
NCE55,OUT049,3400.8311134263504
FDT33,OUT045,2844.7982000510624
NCT53,OUT013,2337.330552354949
FDS26,OUT046,3218.3509722596277
FDL22,OUT018,1619.210261029929
FDP44,OUT017,1676.6946939791546
FDC52,OUT018,2188.650682109566
FDI53,OUT010,454.01426081883324
FDZ23,OUT046,3246.014293899766
NCT18,OUT013,3200.709618888968
FDR13,OUT046,1874.044142574101
FDB09,OUT010,292.2169494009736
FDZ60,OUT013,1949.2089070395064
FDB11,OUT046,3298.067345947202
FDC10,OUT018,1700.5006761259708
FDW56,OUT035,3284.384800348099
FDK14,OUT027,2486.566914033336
DRE27,OUT027,2483.753971301446
FDA38,OUT017,3281.0640439111576
FDT11,OUT045,2854.8235981729763
FDP15,OUT035,3614.4657305420887
FDV27,OUT035,1675.8656321808135
FDS36,OUT027,2731.0540904309764
FDY40,OUT027,1823.2208895495112
NCF19,OUT049,1397.360650006494
FDF53,OUT045,2476.7813078500403
FDS14,OUT027,3864.2583756497875
FDE56,OUT046,1227.7936339487915
FDZ19,OUT035,2639.3291494026703
FDZ46,OUT013,1709.3332089671694
FDR16,OUT046,3244.690980899287
FDG29,OUT018,998.9676203116283
NCE30,OUT017,3134.1412804752827
FDZ40,OUT046,1167.400794741005
FDG58,OUT018,2366.203157438425
DRH03,OUT013,1530.6321420768968
FDZ47,OUT045,1741.0568606519996
FDV04,OUT018,2359.976678440927
FDZ10,OUT018,2132.6246460297534
FDG46,OUT017,1871.3636697595055
NCF07,OUT045,1490.4149680636906
FDY44,OUT035,3163.24549933747
FDB21,OUT013,3681.2012579429506
FDS20,OUT035,2985.8919039868347
FDS49,OUT049,1408.3912639309985
FDX55,OUT027,5134.2246791684065
NCQ02,OUT018,2633.1802223916125
FDR25,OUT013,3400.445513238894
DRG39,OUT045,1232.8453844491662
FDB46,OUT046,3100.9116848923354
NCC30,OUT018,2526.508038214349
FDE58,OUT035,1818.0232792702734
FDC05,OUT019,771.751754089136
FDY15,OUT046,2418.6037412640967
FDG14,OUT046,2433.6830415860222
FDL08,OUT049,3509.454186581043
FDQ47,OUT013,1267.3574101502259
FDN12,OUT035,1498.881236986345
FDW10,OUT013,2531.9355168283214
FDD02,OUT035,1856.33512120571
FDX35,OUT010,835.7632661319553
FDT35,OUT046,2866.0081510463656
DRN47,OUT019,805.3248352791911
FDB11,OUT010,779.1701460053755
FDN20,OUT045,2724.5117869285996
FDB59,OUT035,3363.5023877547874
FDJ58,OUT045,2776.284998155029
FDU60,OUT046,3015.994980567122
FDS03,OUT049,1431.0867473171495
FDU40,OUT019,752.6717924855277
DRH15,OUT049,1242.4626650824503
FDD04,OUT027,3383.197433096294
FDQ01,OUT046,3210.3014263089963
FDF28,OUT035,2088.3023355142236
FDD22,OUT010,361.29176431746737
FDY19,OUT046,1766.5972900641384
FDN33,OUT035,1600.5604580415866
FDV36,OUT035,1752.3915460499775
FDW01,OUT010,474.8188801596575
FDJ28,OUT049,3177.9783950812853
FDB17,OUT035,3014.053046764674
FDM40,OUT049,1771.639192509805
FDV46,OUT045,1865.7588786400179
FDQ44,OUT049,1979.5739564197966
NCD42,OUT046,1373.0269174400846
DRH37,OUT046,2374.195748303284
FDR10,OUT018,2595.4599439290046
NCD06,OUT027,1602.873091332908
FDI53,OUT046,2462.8489040268155
FDG16,OUT035,3584.416604738706
DRB25,OUT046,1583.5069320567368
FDY09,OUT046,2516.485240027916
FDX48,OUT045,2609.899479119436
FDC03,OUT010,669.2659401447788
FDT47,OUT035,1975.2216903270073
FDW44,OUT027,4178.322562001156
FDT24,OUT017,1346.5873142054088
FDT12,OUT019,838.2643999609627
NCS38,OUT035,1923.9673816846475
FDO39,OUT035,2944.48800031263
FDA13,OUT046,1368.1453977055648
FDO48,OUT035,3605.9135549070934
DRJ01,OUT017,2329.130974689141
FDD53,OUT018,982.5934965658419
NCT05,OUT049,3393.540510799555
FDQ51,OUT045,1200.9725428648264
FDU60,OUT013,2419.165401731749
FDC59,OUT046,1490.0908966054062
FDP36,OUT035,1150.8708924241207
NCM19,OUT017,1803.2006100553851
FDL16,OUT035,1359.9276054110157
FDE50,OUT018,2463.370575909452
NCR18,OUT013,933.8692312573271
NCD30,OUT035,1833.567639926759
FDH31,OUT013,1690.4033116950486
FDD56,OUT019,676.4879113159166
FDC47,OUT049,3502.602714390384
FDZ21,OUT045,1582.3438748564167
FDM01,OUT049,1675.4693484048094
FDF24,OUT013,1432.119097844946
FDW23,OUT017,1329.3004208140665
FDY52,OUT018,1247.2879125463696
DRH37,OUT027,4119.508678344604
DRO47,OUT027,2662.558731363121
FDR25,OUT049,3276.4633224528266
FDQ24,OUT027,4928.636964453108
DRJ51,OUT018,3124.2772195332673
NCU06,OUT035,3559.7768090775467
NCV18,OUT018,1432.0838670182266
NCC06,OUT027,3155.4775158250095
FDZ01,OUT018,1465.621293817257
FDT14,OUT017,2061.8212125673654
FDD11,OUT019,1124.289791989598
FDN09,OUT017,3914.9327165664126
NCO18,OUT010,500.295268191491
FDZ50,OUT045,2663.280045471107
FDS44,OUT013,3749.070508927454
FDI36,OUT045,2940.008771184719
FDA26,OUT010,772.4002913639263
NCY53,OUT049,1957.8064478051633
FDF32,OUT049,3635.3032555979253
FDF59,OUT010,436.3017175970656
FDB20,OUT046,1497.8179686841067
DRH11,OUT035,1414.1595502906541
FDT03,OUT049,2735.2241659465462
NCH06,OUT035,3638.1653176444634
FDR55,OUT049,3044.841318043815
FDI10,OUT035,2832.723201380258
FDZ12,OUT045,1714.3182741353783
FDM12,OUT049,3094.1243641642104
DRB25,OUT045,1651.926652096051
NCS41,OUT013,2640.3390617674722
NCT53,OUT049,2719.164789161725
NCD55,OUT013,1000.6330732020951
FDY08,OUT049,2137.5046936649533
NCP55,OUT049,1480.991128680785
FDA33,OUT013,2493.113493034161
FDQ33,OUT013,2823.557884561742
FDE45,OUT027,4481.174535151968
FDT26,OUT013,1886.3873465770962
NCV53,OUT049,3570.2368767063836
FDK60,OUT027,2577.056912761316
NCJ29,OUT046,1615.2115850383352
FDI15,OUT045,3599.2370771150827
FDX21,OUT013,1761.7402247094096
FDV49,OUT019,967.6510956773204
DRO59,OUT046,1373.2685444570207
FDZ14,OUT045,1749.5931960698026
FDP32,OUT027,3395.4015162664823
FDC33,OUT017,3510.561517560991
FDT14,OUT010,327.73453769194657
NCN54,OUT027,2082.1019389907024
FDR57,OUT027,4070.6586990832598
DRK12,OUT046,1134.8237019911714
FDX52,OUT049,3249.683133772124
FDX08,OUT010,629.7227558268762
FDP10,OUT010,319.45143076856084
NCP50,OUT045,1398.869526025779
NCL06,OUT013,3939.530743398032
FDP25,OUT013,3203.552779830058
FDE53,OUT013,1584.6048414799925
FDL27,OUT017,1383.8380129687487
FDC35,OUT049,3222.5938644569915
DRJ47,OUT010,495.6069449737954
FDD16,OUT018,1222.1455334832863
NCN42,OUT049,2536.762685327401
FDC38,OUT027,2775.784765516133
NCO07,OUT045,2893.9400743010756
FDQ20,OUT049,1119.6574061005858
FDI32,OUT046,1651.5051557973638
FDN20,OUT010,491.23294523973254
DRJ51,OUT027,5317.150386393409
FDU08,OUT045,1353.9163381544627
DRN37,OUT019,647.6905928805229
FDD05,OUT010,333.4753156097729
FDW15,OUT046,2382.3774108364805
FDI52,OUT046,1834.9277796899726
DRM11,OUT049,3315.152166459424
NCO06,OUT045,1232.0388347722883
FDU38,OUT049,3149.4273392893865
FDU59,OUT018,2658.622400145534
FDJ10,OUT046,2153.006121836688
FDM13,OUT049,1861.2692414052635
NCJ30,OUT019,587.6549914152959
FDM45,OUT018,1777.3365852202685
FDP36,OUT045,1246.7552671261444
NCD30,OUT010,290.4344781886823
FDN48,OUT017,1500.200799482733
FDY32,OUT049,2813.6317242830564
FDU47,OUT046,2082.5041048241533
FDF17,OUT019,785.9192626643953
FDP34,OUT017,2407.9160000584907
FDA47,OUT049,2992.31648403744
DRD27,OUT027,2363.963588148816
FDW38,OUT045,1320.2948044517948
FDZ15,OUT019,432.111418056568
FDZ03,OUT027,4964.748193811993
NCN19,OUT049,3183.986362005665
FDG02,OUT035,3196.55582330494
FDS31,OUT035,2985.538582589299
FDW43,OUT019,930.0094616008985
FDZ47,OUT010,339.2199492452605
FDO57,OUT017,2526.172899712128
NCL07,OUT013,1234.6594984941119
NCV42,OUT013,1724.6967606850098
FDP40,OUT017,1916.4606967678094
FDP48,OUT019,793.9958336182142
FDH21,OUT017,2541.002322967348
NCP02,OUT049,1360.1134435761583
FDK24,OUT049,1324.111600484197
FDC41,OUT045,1197.8290484173276
FDF08,OUT017,1569.3345438409833
FDO49,OUT017,1364.2424849866743
FDS56,OUT027,5720.036605100872
FDX46,OUT018,1002.0086775526886
FDQ07,OUT013,3572.0076879172366
FDC32,OUT010,242.21134510603224
FDT21,OUT019,839.8601233713655
FDG58,OUT045,2779.8076561420794
FDW14,OUT049,1467.737013034179
DRA12,OUT027,2734.279744872344
FDV27,OUT013,1469.3794747453917
DRD25,OUT013,1738.339523434854
DRF48,OUT027,4637.085814407195
FDX24,OUT017,1732.6258870046017
DRJ51,OUT046,3233.0798167827743
FDE45,OUT045,2313.358990166206
FDE14,OUT046,1692.4011152896865
FDG53,OUT045,1667.14188241808
FDT08,OUT046,2238.527327909123
DRC27,OUT027,5432.446834488728
FDG20,OUT035,2543.2181158568687
FDC21,OUT046,1826.258189290223
FDV31,OUT018,2618.913249599107
FDB58,OUT045,2062.8510695740765
FDV23,OUT046,1780.6798490117271
FDA25,OUT019,438.818413109675
FDC15,OUT046,2259.5817301979914
FDU47,OUT049,1962.2621723906434
FDE23,OUT013,1389.0809631600616
FDS08,OUT013,2922.7616806194164
FDW03,OUT027,2610.762392194496
FDJ60,OUT018,2464.824181648154
FDM34,OUT017,2216.131499746893
FDW33,OUT013,1826.9479011026933
FDZ40,OUT013,1115.0634746155324
FDE33,OUT018,1161.333762345579
NCC06,OUT010,357.2380459269673
FDU11,OUT046,1850.0717129571801
FDL44,OUT017,3029.8748549663646
NCZ29,OUT017,1956.3443286043569
FDG28,OUT010,872.2671690473742
FDL12,OUT018,1220.654518323291
FDD52,OUT017,1739.1814411021546
FDO15,OUT013,1311.4820681407582
NCN29,OUT027,1849.873617119154
FDW36,OUT013,1999.9880755482743
FDB21,OUT046,3568.920734940444
FDZ28,OUT013,1899.1715468407997
FDY10,OUT035,1786.7957444919684
DRG39,OUT017,1165.8061248329689
FDN28,OUT013,1606.6915764368648
FDV15,OUT035,1833.4596430885217
DRI13,OUT035,3389.345925544676
FDH20,OUT046,1564.9201808220039
FDY51,OUT013,3575.5936061068614
FDE16,OUT013,3339.232116575531
FDX40,OUT018,989.3984614830977
FDC48,OUT018,1227.8237505679845
FDS14,OUT046,2578.267178869919
FDX56,OUT017,3832.662150380369
FDI10,OUT046,2741.183272542941
FDI14,OUT013,2276.1612714921107
DRM48,OUT013,1328.5198830801874
NCH07,OUT027,3813.0718718735216
FDY26,OUT013,3058.443278953513
FDD02,OUT027,2865.442821248427
FDM12,OUT046,3293.9690832626975
DRF01,OUT010,446.5603725469632
FDV36,OUT046,2086.8316361591937
DRI59,OUT013,3272.992068309736
FDV03,OUT018,2298.629560872458
FDO39,OUT017,3127.232959535813
NCB07,OUT018,2940.1534342268687
FDH38,OUT027,2744.874946726335
FDZ13,OUT035,1482.0061787315171
NCZ30,OUT046,1932.6472358485657
NCA06,OUT035,1409.8072560646233
FDB04,OUT049,1506.7075866660352
FDN50,OUT013,1515.2458918399418
NCG06,OUT049,3769.3535248165945
NCY17,OUT018,1145.8886928774739
FDC23,OUT046,2624.1644302301415
FDK33,OUT049,3256.3948734601736
FDR03,OUT049,3190.8500459560146
FDZ07,OUT045,1216.76740633755
FDO38,OUT013,1567.2041898250282
FDS59,OUT046,1899.2889298091657
DRM11,OUT019,840.7400967481831
FDX52,OUT027,4775.324462400638
DRJ35,OUT018,1208.5733130804356
NCP53,OUT046,3809.0151908408616
FDW15,OUT019,616.3120172726269
DRI47,OUT045,2334.338056471612
DRZ11,OUT035,1791.9985922224635
FDS02,OUT013,2837.80070510109
DRD49,OUT018,2927.5475563911295
FDW38,OUT049,1529.3485773806938
FDR21,OUT019,676.9800327527976
FDE40,OUT013,1392.2078521808849
FDI02,OUT045,1727.5944932366112
FDQ04,OUT045,1254.4431439662962
FDY14,OUT017,3844.024755125826
NCT54,OUT046,1563.4416606518907
DRD25,OUT017,1852.5055465036921
DRE01,OUT045,3942.092986720076
FDJ12,OUT010,609.0991047241898
NCZ05,OUT049,1944.4750855846423
DRB25,OUT019,421.0371155719681
NCC31,OUT045,2615.8006949070623
FDM16,OUT045,1332.3659773373738
DRG11,OUT049,1825.3359728841979
FDV24,OUT027,3410.440500641733
FDV43,OUT046,1110.9002975124006
FDG05,OUT018,2311.9342662964814
FDV23,OUT010,408.0103679582794
FDI58,OUT018,1400.008834586161
FDQ11,OUT017,3725.679868449596
FDC05,OUT027,4560.684389476692
FDF40,OUT013,3643.47218746035
FDU02,OUT018,3122.0998578508497
FDT32,OUT013,2871.054478789697
NCF06,OUT017,3543.3379968680656
FDT46,OUT013,1369.429205284508
FDR58,OUT010,292.68591417962193
FDY04,OUT046,2783.630863742425
FDT58,OUT045,2504.12942343253
FDE46,OUT049,2289.578761422849
DRH11,OUT017,1397.8141502892072
DRI51,OUT046,2661.8296228158392
FDC35,OUT017,3114.4096834307566
FDP45,OUT035,3894.7885885558194
FDC45,OUT017,3074.471755594645
FDU01,OUT045,2960.5348862178957
FDJ53,OUT010,317.0941554533606
FDJ46,OUT017,2981.0358723699337
FDX07,OUT013,2933.658076681075
NCI30,OUT049,3478.284002198388
FDE47,OUT027,2840.1085527583145
FDV48,OUT045,1607.7860017169353
FDN16,OUT019,391.87305914453077
FDM52,OUT013,2605.671013392952
FDA32,OUT027,5171.12410892774
FDH05,OUT017,3715.0024336639954
FDW25,OUT010,358.292951274738
FDQ09,OUT046,1912.1370830911203
NCM17,OUT010,254.7018763475371
DRM59,OUT046,2169.50229319169
FDV47,OUT027,2285.013405118246
DRE15,OUT035,1545.093271652026
FDS25,OUT010,286.7200864899123
NCZ05,OUT018,1405.2138353297958
NCV05,OUT019,517.7083274134823
DRM37,OUT046,2699.833391053252
FDV58,OUT027,4922.498567720892
FDN22,OUT027,4957.324108715158
NCO06,OUT049,1286.3112049047481
FDT56,OUT019,330.2260114066298
FDM02,OUT013,1593.7394764928827
FDA09,OUT046,2745.062009756728
NCC06,OUT035,2124.0163402651688
NCL54,OUT049,3607.235565812779
NCB55,OUT017,1160.9089090562256
FDB12,OUT017,1940.162854740322
NCA54,OUT049,3319.0396279724628
NCS38,OUT049,1935.6926804999534
FDC02,OUT049,3389.7918206191794
FDK44,OUT019,535.2826069589269
FDE16,OUT035,3421.8457750915572
NCS05,OUT035,2366.6998888757507
FDZ59,OUT045,2895.9437032428996
FDI20,OUT017,3654.1450033992664
FDQ14,OUT046,2624.0827611286595
FDF53,OUT017,3072.7322120866797
FDW25,OUT017,1631.7722023815504
NCQ43,OUT010,379.87504074408093
FDX52,OUT013,2917.29445665831
FDE28,OUT045,3451.9715929641065
FDN15,OUT017,2039.9439169861512
FDO28,OUT017,2052.913552120197
FDQ33,OUT045,2591.4341373005277
FDM22,OUT010,240.9712735684784
FDJ03,OUT017,1413.6326037666556
FDI16,OUT045,1215.6231835625917
FDI09,OUT027,4238.682414489864
FDX55,OUT013,3443.480868534492
FDS23,OUT027,2885.452346574417
DRC12,OUT045,2798.5283320225426
FDH41,OUT049,3336.3125798864185
FDN01,OUT013,2759.5922323575105
FDV55,OUT045,2480.050771370544
NCJ19,OUT013,1361.6269475392578
NCY29,OUT010,267.00389113929236
FDP03,OUT018,1677.4877674491954
FDZ52,OUT045,1729.6927725480732
FDH31,OUT010,346.2902976466446
FDQ19,OUT018,2837.8546138091388
FDS15,OUT035,1941.5946637814975
FDN32,OUT017,3177.194150975408
FDH32,OUT049,1619.76809425522
FDF33,OUT017,1851.374926747867
FDJ22,OUT046,2831.6068147590336
FDG56,OUT010,279.0436177370825
FDC05,OUT046,3110.729876212531
FDK09,OUT013,3595.683456691566
NCV29,OUT045,2754.9088527448794
NCC43,OUT019,822.2680675796873
NCA42,OUT049,2816.1969200206704
FDC10,OUT046,1936.9462043264111
FDC16,OUT013,1680.4268382888272
NCL17,OUT013,1791.6600634016415
FDA51,OUT035,1842.721749902321
FDW01,OUT017,3065.8304483666197
NCF30,OUT045,1918.6083305764523
FDN49,OUT013,1367.7258525121183
FDY20,OUT045,1504.391221622328
FDC15,OUT045,2414.693044862155
FDY24,OUT046,1664.5648774864048
NCG43,OUT017,1762.2222712320952
FDA48,OUT013,3351.6549507530444
NCF55,OUT017,1130.2213478623837
FDL38,OUT049,1654.3441669774252
NCQ29,OUT018,3242.7511081442995
FDC34,OUT017,2768.637871420816
FDP36,OUT027,2119.6545023269978
FDN50,OUT010,268.914868315527
FDO23,OUT049,1666.0001154714323
FDT56,OUT013,1346.0936483999
FDT13,OUT027,4932.415071595507
FDZ03,OUT013,2948.0522088225816
FDQ03,OUT010,773.2518150275068
FDU44,OUT045,2796.9871483147394
FDD03,OUT049,3175.339774826891
NCH30,OUT013,1726.4136405620004
FDS60,OUT010,622.2053143157348
FDG08,OUT046,2591.362016230784
FDX38,OUT017,1286.8416156333792
FDD22,OUT017,1612.9021816737538
FDW51,OUT013,3207.139259385758
FDL09,OUT017,2684.925602833838
FDZ60,OUT045,1691.9517995647918
NCH07,OUT046,2644.8040228401574
NCQ41,OUT049,3032.7888669614194
FDW04,OUT049,1713.5373839692154
FDI08,OUT027,5575.573890925396
FDR19,OUT019,464.6683796944087
FDV13,OUT046,1720.6375520052277
FDB52,OUT017,3785.841172530304
FDZ48,OUT027,2776.3324331575
NCO14,OUT049,1281.3850933560957
FDZ50,OUT013,2945.3816968797655
FDN27,OUT019,424.2711503790108
FDQ60,OUT013,2014.1038897706057
FDR49,OUT017,1231.2192400783197
DRJ35,OUT027,1976.2513457885484
DRI49,OUT017,1452.050525175461
FDB47,OUT017,3766.330131947655
FDP37,OUT010,376.46493873379586
FDR26,OUT049,2571.840773197199
FDY31,OUT019,604.8517977206557
FDC11,OUT045,1659.9323810944993
DRP47,OUT035,3443.42624120494
NCY54,OUT018,2246.1772548551953
FDR27,OUT046,2067.857066056165
FDQ21,OUT019,568.4848580014107
NCQ29,OUT035,3820.680803061803
FDJ02,OUT046,2804.141769022064
FDE21,OUT018,1465.8430316234067
FDM39,OUT046,3155.1641155210054
FDZ01,OUT017,1909.807991564916
NCB19,OUT018,1603.8402195512795
FDU03,OUT046,2508.8064596461077
FDP27,OUT049,3069.1642606445434
DRF01,OUT045,2531.35661825239
FDM03,OUT049,1853.8683343292598
FDV01,OUT046,2636.8268882749794
FDS16,OUT046,2730.3239668036863
FDO45,OUT035,1627.5432940711735
NCX06,OUT035,3195.1866311175118
FDP13,OUT046,1338.9970773861494
NCR38,OUT018,3133.337568361034
FDA01,OUT013,1264.1546133139727
FDT26,OUT017,1910.8603872230897
FDD44,OUT027,5882.4250901962605
FDB26,OUT013,1179.2423942978342
FDP45,OUT019,909.8592082128232
NCP55,OUT046,1196.0643457743263
FDT23,OUT017,1578.0019824935262
FDO51,OUT045,1180.826132564334
FDA44,OUT046,1178.1695273597309
NCJ31,OUT018,2867.558943602587
FDX37,OUT045,1641.4427725246023
NCD18,OUT049,3216.631405113958
FDN40,OUT027,3626.6657232487933
FDL33,OUT017,2989.071255694496
DRF48,OUT035,2581.977274299748
FDW08,OUT035,1959.3985253120338
FDX39,OUT018,2846.853523256127
FDB38,OUT049,2477.3958126323587
FDY46,OUT018,2730.1504680757835
NCB06,OUT049,2825.6271350855695
FDA34,OUT035,3467.8533613635127
FDA35,OUT045,1827.360623231948
FDQ07,OUT035,3390.3791875733787
FDU32,OUT045,1596.2034769158813
FDU26,OUT013,2002.815551393002
FDU13,OUT010,481.74815741892576
FDO09,OUT035,3689.6931281454517
FDW03,OUT019,447.2371222100444
FDB38,OUT013,2303.7049090755336
FDL26,OUT010,486.8660909103928
NCN43,OUT045,1785.0383320746018
FDH08,OUT045,3060.408794752557
NCC31,OUT019,569.4835702100654
FDH14,OUT035,2198.370583978551
FDL40,OUT017,1667.7343718934999
FDD20,OUT035,2042.443801649728
NCV53,OUT035,3629.7792546054634
FDD16,OUT045,1337.4030070412928
FDP24,OUT035,1645.4532120076333
FDQ25,OUT045,2902.8304254525738
FDM38,OUT035,1618.3545689239618
NCT18,OUT010,534.1954037801702
FDM34,OUT049,2235.7408685269484
DRH37,OUT010,508.9770083929898
NCE07,OUT013,2364.6846834231433
FDG12,OUT013,1906.2240053559153
FDB59,OUT010,534.0674414958903
FDS10,OUT018,2646.487693117632
FDN21,OUT010,490.01789966296406
